date,ppo_agent,buy_and_hold,monthly_rebalance
2020-10-15,155711.35950666192,145397.94480100507,143687.0070379155
2020-10-16,155476.7020556315,145039.37947736878,143330.6659828709
2020-10-19,154997.42641949045,144027.16380153585,142312.09593483267
2020-10-20,153648.78525623534,144069.24106337162,142361.87577304605
2020-10-21,153704.89550652888,144109.88546138597,142404.72550935423
2020-10-22,153759.09898278452,143684.84943588177,141994.03863387872
2020-10-23,153192.22985278425,143984.16933025562,142285.76710203203
2020-10-26,,143273.54168197955,141552.542881899
2020-10-27,153591.13657675733,143666.2027533815,141936.98956542235
2020-10-28,154117.3089210896,141126.91367119804,139405.417233706
2020-10-29,150712.294446403,141518.88873445772,139784.4768397453
2020-10-30,151232.13979144098,140358.3944754664,138639.30231904282
2020-11-02,149678.5440307853,141212.41463511594,139478.82908847602
2020-11-03,150824.7315094042,142201.18262374512,140456.429322044
2020-11-04,152138.00424188218,144702.2161505912,142937.71907772133
2020-11-05,155489.63417104253,146739.2272213832,144975.11997269202
2020-11-06,158222.20628590777,146441.5105209083,144688.3863034306
2020-11-09,157820.93838630387,144296.31375491657,142573.54679469776
2020-11-10,154934.6390223694,143666.1658490701,141929.98807342575
2020-11-11,,144504.33019033758,142787.41741581843
2020-11-12,154088.88163794263,144755.31948814847,142987.2696480176
2020-11-13,154423.42749680922,145569.15522728508,143814.73998422714
2020-11-16,155508.66658077916,146088.14570767988,144359.43758206195
2020-11-17,156201.70073908265,145921.8516044016,144177.2829803357
2020-11-18,155979.4426151507,145272.46490595004,143508.53318494928
2020-11-19,155111.7609232684,145717.07328908,143962.06074727836
2020-11-20,155705.16302869475,145664.841741918,143881.71598567197
2020-11-23,155635.3983694948,145133.24403484655,143388.76453473477
2020-11-24,154925.41732737274,145275.0000809954,143600.53363395593
2020-11-25,,145305.6546321686,143640.39092678798
2020-11-27,155114.56777627865,145644.14940492096,144010.26918119894
2020-11-30,155562.74133225114,145338.55399438608,143719.8580556655
2020-12-01,155161.76455022919,146213.1085131071,144580.3825891729
2020-12-02,156328.1425164941,146300.08772404294,144674.9269869811
2020-12-03,156444.3880657255,146799.8360289533,145167.59317082848
2020-12-04,157112.3885003532,146661.3184727698,145040.1617343968
2020-12-07,156923.52187907294,147469.20008683723,145840.72948900962
2020-12-08,158004.0353834257,147894.9174498846,146261.8981943225
2020-12-09,158577.77345531192,146359.21013594102,144720.4476358958
2020-12-10,156515.8894346908,146673.31542794273,145022.64271533664
2020-12-11,156932.21609466168,146729.61962409754,145077.47518952933
2020-12-14,157011.07997746576,146568.21813537617,144914.44782486887
2020-12-15,156795.1912043006,147587.19925639924,145933.58901361632
2020-12-16,158161.3421541235,147882.89926670454,146234.42110869425
2020-12-17,158553.8695904199,148474.5254654258,146834.9559514464
2020-12-18,159346.7657233016,148126.81252735318,146490.4731774849
2020-12-21,158880.29738548124,147988.91575899994,146344.5949638662
2020-12-22,158695.41290043556,147935.66306457692,146279.36778540607
2020-12-23,158627.62298754067,147808.21287660132,146162.2305640834
2020-12-24,158453.2054605683,148288.4612453679,146639.25608258756
2020-12-28,159096.74965178155,148745.0296257747,147091.45311168893
2020-12-29,159712.65830683344,148788.15185723256,147138.72752747493
2020-12-30,159766.92046604917,149123.72869575824,147475.94505578175
2020-12-31,160217.3434113723,149505.6895037084,147858.47307260003
2021-01-04,160726.67712066113,149303.22067992264,147670.7393911032
2021-01-05,160458.24306391788,149621.7275170445,147982.18902165422
2021-01-06,160886.1227109181,148288.51596829915,146658.91568606836
2021-01-07,159090.49234055178,149115.99955530197,147476.49876577195
2021-01-08,160200.19367514589,148550.16545133613,146916.47413534365
2021-01-11,159443.9612021861,147810.53199906673,146172.70035286926
2021-01-12,158455.22763819576,147937.68913063506,146295.12562140924
2021-01-13,158625.62070792477,148422.93672457765,146770.0228008212
2021-01-14,159276.00180112777,147866.75336202636,146222.4636004793
2021-01-15,158529.9356589059,147167.23543458153,145525.4366202736
2021-01-19,157592.48243236332,148172.15705780798,146519.97452029205
2021-01-20,158937.61958862774,149783.289263655,148122.30176274243
2021-01-21,161097.8560554897,149821.22106152851,148175.27805237263
2021-01-22,161148.85249294105,149489.93229891162,147842.14796495315
2021-01-25,160703.43158092623,150233.1617112943,148575.67171452453
2021-01-26,161702.15700665378,150099.2655313562,148447.7670586897
2021-01-27,161522.0095207034,148417.55656928703,146735.74865235796
2021-01-28,159256.24201776952,148709.2334384062,147033.09201357944
2021-01-29,159651.06840907264,147299.78616212905,145616.42617974788
2021-02-01,157756.0139295425,148834.27256154377,147141.33231920085
2021-02-02,159813.85131912414,149186.68909786662,147501.33220048156
2021-02-03,160286.86941980233,148787.3567602812,147108.9218352664
2021-02-04,159743.2979105035,148754.6006580945,147104.20209003627
2021-02-05,159702.9625495324,149019.88005517426,147370.47315540427
2021-02-08,160055.34338174714,149863.0771943527,148206.95129747977
2021-02-09,161191.02390634932,149959.61639761942,148298.27294911034
2021-02-10,161317.16155526845,150187.56280462767,148510.73960568002
2021-02-11,161623.67463732875,149973.20773930766,148316.7019420031
2021-02-12,161338.99550489822,149825.391931974,148199.09850257242
2021-02-16,161140.22288548795,148832.02953875763,147244.98914125262
2021-02-17,159804.74634021695,148547.12742892755,146957.20689440033
2021-02-18,159422.3630123953,148168.78287640706,146575.73741304027
2021-02-19,158914.80874628754,147716.2559368385,146133.36668065144
2021-02-22,158308.12535237332,146940.7186177172,145315.56753774197
2021-02-23,157269.19214261713,146736.5635775731,145119.22824235243
2021-02-24,156996.06075213754,147088.50670894145,145501.9716045519
2021-02-25,157466.7485265959,144317.48433773374,142732.3628163618
2021-02-26,153762.13796271267,144548.4357619075,142903.22490362593
2021-03-01,154066.23967439987,145687.03386667153,144089.15707610323
2021-03-02,155583.201165342,145150.50035590876,143543.15533645128
2021-03-03,154870.49883112745,143291.35409870057,141697.52636991112
2021-03-04,152387.43840672864,141998.33525356124,140420.3674577585
2021-03-05,150672.01337982077,143021.6600119387,141429.83488711584
2021-03-08,152029.3039548372,141550.3690226017,139983.1654868574
2021-03-09,150074.36103740378,144068.2169519691,142446.2006374385
2021-03-10,153407.80118855517,144367.34433338096,142744.6762394998
2021-03-11,153809.42211594264,145091.81673196418,143466.5423021551
2021-03-12,154774.24107724905,144274.29207419697,142676.19110997548
2021-03-15,153684.14032830737,145051.14319429203,143445.05745208793
2021-03-16,154718.53889334667,145084.0213125643,143483.24102106126
2021-03-17,154762.37562490074,145295.28294675864,143708.43073968534
2021-03-18,155040.56581110923,143519.27106708914,141934.57324852847
2021-03-19,152671.6495503168,143865.31763357134,142266.42117150227
2021-03-22,153131.79246120647,144917.3855310422,143297.67789764836
2021-03-23,154528.1079028695,144610.235874401,142971.1269909994
2021-03-24,154122.21507008257,144231.1829780609,142581.1925757485
2021-03-25,153617.2329049248,144011.23301520466,142374.11890224222
2021-03-26,153324.40350446274,144888.51345999408,143258.62562844888
2021-03-29,154491.92094465837,144274.92272488048,142662.26024104859
2021-03-30,153674.09549150645,143708.54693173376,142093.43213399316
2021-03-31,152923.48130457272,144540.46151611992,142922.7622012496
2021-04-01,154030.05496623542,146190.261613182,144544.3033599762
2021-04-05,156227.6991152185,147055.23666954396,145401.84232826732
2021-04-06,157383.15452445985,147458.70283675307,145797.9484986957
2021-04-07,157915.77306108398,147272.95217566745,145615.84098943087
2021-04-08,157670.70233064785,148279.91909590364,146616.37775999773
2021-04-09,159018.2782024548,148346.91157823155,146687.7621847247
2021-04-12,159104.47462591514,148123.47439739367,146467.01293876546
2021-04-13,158808.53487555077,148989.01804492925,147330.11815549273
2021-04-14,159968.51069213872,148305.31027946726,146642.27829263
2021-04-15,159050.89513207256,150046.5283351368,148373.27563932826
2021-04-16,161388.71927437402,150130.42371644996,148457.73109043896
2021-04-19,161501.5156873717,149538.82305133968,147862.81822874924
2021-04-20,160706.00401049285,149346.09610891354,147663.0391677463
2021-04-21,160447.10488190473,150240.41407954463,148556.2362033851
2021-04-22,161648.09651283908,149540.07425623544,147849.98269726755
2021-04-23,160706.20115096486,150058.6985572021,148368.81538527444
2021-04-26,161399.25088077702,150350.55309241638,148663.2734076799
2021-04-27,161795.292824209,149875.79949821293,148191.3790804041
2021-04-28,161156.67780738996,149873.56506388838,148186.30620054598
2021-04-29,161153.67453723453,149959.96088476645,148277.48028928024
2021-04-30,161269.79745051503,149534.65130022477,147846.2558838655
2021-05-03,160698.06491814335,149845.94522003486,148149.15679040467
2021-05-04,161116.2316281609,149108.1699780231,147420.9989891143
2021-05-05,160121.00329472293,149189.94213131387,147505.38871704027
2021-05-06,160230.76789739708,150199.9141929878,148504.6797548783
2021-05-07,161586.66190644575,150784.43972442969,149081.84344042448
2021-05-10,162372.71037002394,149507.4636209264,147836.2751032263
2021-05-11,160657.49057310418,149035.274728131,147371.3678488178
2021-05-12,160023.2355938231,147021.23715848255,145398.47304579846
2021-05-13,157320.0768190751,147770.74969877672,146130.33422579343
2021-05-14,158319.03573435594,149420.14260212143,147740.5107775855
2021-05-17,160531.53291647995,149447.40407672367,147788.98829395202
2021-05-18,160568.1438297682,148969.82285109456,147329.68592824106
2021-05-19,159926.74484227021,148874.28099574213,147236.45897898634
2021-05-20,159798.53349021354,150151.5365899038,148477.53865469014
2021-05-21,161512.25772681492,150073.4044584781,148405.17003492944
2021-05-24,161403.5471944695,151048.23791290162,149350.3005269403
2021-05-25,162714.08567758335,151576.94046992192,149883.62388844774
2021-05-26,163426.00521360073,151637.72843489377,149937.31858345916
2021-05-27,163507.9300618792,151430.16522599003,149736.45093299242
2021-05-28,163228.16599033895,151643.27364149518,149951.38404522697
2021-06-01,163519.0001009322,151424.56347125364,149729.36049774126
2021-06-02,163227.88732063465,151752.3125053512,150053.2616780925
2021-06-03,163665.82938992465,150612.9614417413,148926.30919653497
2021-06-04,162133.52093411403,152139.70320748354,150433.1425922185
2021-06-07,164184.27193555553,152226.52429657188,150517.05303952756
2021-06-08,164305.08998521336,152370.00123528196,150660.66478960222
2021-06-09,164494.9636107363,152536.89050966248,150829.29279489093
2021-06-10,164727.61248844737,153313.3853157175,151599.33128848986
2021-06-11,165772.06674940258,153046.94194187864,151340.37552053304
2021-06-14,165415.70685661113,152994.95799781897,151292.25932005412
2021-06-15,165345.47545617673,152589.34536441634,150889.39431768635
2021-06-16,164793.78089334647,151766.03284214297,150087.6222413306
2021-06-17,163682.3272800696,151662.74386734658,150039.90162418934
2021-06-18,163543.0785672612,151412.17933240315,149813.53739831896
2021-06-21,163212.7491424542,151900.5020156734,150243.24386503472
2021-06-22,163867.02998757467,152290.21968205288,150648.58421977604
2021-06-23,164396.2637237689,152172.5565870117,150531.29791807878
2021-06-24,164233.77093277941,152574.06375182403,150939.47594175342
2021-06-25,164771.70955857335,152423.65050757755,150772.7661239217
2021-06-28,164576.12842254955,153170.2123704664,151534.26604764312
2021-06-29,165580.0071648626,153026.96349341606,151423.6717429601
2021-06-30,165386.43860377235,153289.27313942282,151672.42855669124
2021-07-01,165740.80800029982,153578.33314270127,151946.66676317295
2021-07-02,166131.48307431792,154552.49287556662,152910.77860451755
2021-07-06,167448.71479135499,155142.63293375433,153494.37667528391
2021-07-07,168251.73411303537,155713.57968138094,154061.3100859569
2021-07-08,169021.9122834948,155373.46265819404,153725.80392832635
2021-07-09,168560.43013645877,155565.37004962162,153906.2529071708
2021-07-12,168820.6740022063,155716.56099669836,154056.2821270498
2021-07-13,169029.5878736895,155415.41401928227,153758.09623246474
2021-07-14,168617.14380556412,156205.01952943805,154540.2482542331
2021-07-15,169687.99178656848,156226.15519749335,154560.0548744184
2021-07-16,169720.53341016694,155365.87796020473,153705.59351447917
2021-07-19,168552.30143735264,155370.45270675202,153723.8977801543
2021-07-20,168558.50521315238,155839.71350622087,154163.30859838348
2021-07-21,169191.05418648437,155819.1530891919,154129.7810238694
2021-07-22,169166.98216918315,156445.94496963563,154753.79514683803
2021-07-23,170017.58757263215,156828.6690609354,155130.22157778186
2021-07-26,170533.6447791024,156760.1794013349,155063.0062928299
2021-07-27,170444.41197316695,156658.63105159136,154956.84236300222
2021-07-28,170306.3958262652,156929.19085982617,155224.4135165727
2021-07-29,170670.2028676848,157289.60422868497,155578.66492833887
2021-07-30,171160.16766042294,156872.7133711841,155163.59366276933
2021-08-02,170593.0997555234,157050.5340808884,155341.72997317094
2021-08-03,170834.8163152208,157490.91685647576,155776.48790730015
2021-08-04,171433.6101287546,157450.8328652501,155736.94124437906
2021-08-05,171382.95046645042,157565.02130102247,155849.56414528954
2021-08-06,171538.3160389572,156168.01975737792,154473.39186245902
2021-08-09,169633.31788697655,155531.5330808104,153859.2575476733
2021-08-10,168772.95005715967,155276.73998834306,153605.11310840584
2021-08-11,168427.3434378933,155706.7888676296,154015.33136279017
2021-08-12,169014.23800027778,155868.93822658513,154179.2519784609
2021-08-13,169234.24727657044,156974.10927091798,155255.87153853732
2021-08-16,170734.16759366114,157294.34544732125,155570.28697303394
2021-08-17,171169.55194832906,156754.16179873436,155030.92730839946
2021-08-18,170430.89022727672,156236.15697166178,154512.19158863873
2021-08-19,169730.74153762474,156574.0450376592,154848.3436540728
2021-08-20,170189.58212476916,157188.14912413218,155456.98333711486
2021-08-23,171020.1178101562,158294.0026939036,156548.54180776072
2021-08-24,172527.9387550339,158179.74713001793,156438.07600669158
2021-08-25,172372.2768490787,157803.05875316198,156072.51054428853
2021-08-26,171855.27268566663,157536.71968183375,155799.51640172984
2021-08-27,171496.58643206433,158812.57227109277,157060.40646448024
2021-08-30,173232.72423766874,159234.79794192218,157487.28001960818
2021-08-31,173808.42884148943,159008.82226133143,157263.65456559055
2021-09-01,173500.10680300047,159133.6143200713,157385.12696691573
2021-09-02,173670.31304699698,159273.90651880126,157524.02080066092
2021-09-03,173857.7722206301,159412.19948169182,157658.0509661276
2021-09-07,174050.39626359424,158450.0150872578,156704.5078270919
2021-09-08,172737.2237486112,158440.28521835827,156692.69230548665
2021-09-09,172720.06032582966,158719.24127219667,156965.7423777911
2021-09-10,173100.1822940275,157784.7006671634,156041.04539160113
2021-09-13,171830.07489460145,158140.77630208677,156393.17405934015
2021-09-14,172314.79000606594,158467.25423780247,156719.92435651552
2021-09-15,172759.4648256315,158670.5857060648,156913.6364574285
2021-09-16,173036.55232083803,157781.04225545915,156038.21556911047
2021-09-17,171820.03821338838,156895.50637496746,155160.57376089503
2021-09-20,170618.51051225673,156337.21625389307,154615.15539980427
2021-09-21,169859.60868730766,156527.77531833688,154800.1876397391
2021-09-22,170118.4105331976,157195.3903716517,155454.70283613712
2021-09-23,171025.3870385413,156794.0190551807,155029.22106518396
2021-09-24,170479.53225406472,156525.4967673147,154760.64237266
2021-09-27,170118.45295127912,156136.1610507942,154373.69762975973
2021-09-28,169589.5200366658,153833.3809302313,152104.75438188371
2021-09-29,166463.02316393633,153749.5085818967,152024.46366918532
2021-09-30,166349.5753821609,153812.00831088293,152080.1746768144
2021-10-01,166430.3254545389,154693.77900164406,152940.87515961975
2021-10-04,167626.7399373082,153708.58739627508,151963.44821450763
2021-10-05,166296.0826985912,154006.20672481533,152248.69835522064
2021-10-06,166694.8131247888,154587.68889582212,152823.23734021425
2021-10-07,167481.55139895278,154655.15380366263,152893.11616753752
2021-10-08,167569.11367525609,154241.20888158923,152484.5917021932
2021-10-11,,153641.98583433733,151888.45248384343
2021-10-12,167008.47616984296,154126.13401746278,152356.85492872735
2021-10-13,167662.51907085738,155332.20984659943,153548.46402060057
2021-10-14,169302.5208865181,156618.33087469163,154820.42963935575
2021-10-15,171054.7615553739,156368.23687550818,154576.18347214715
2021-10-18,170721.07819968817,156844.37978765683,155052.50056925573
2021-10-19,171370.88752928263,156991.837865411,155210.62095186696
2021-10-20,171572.28159335678,157140.27394350505,155361.0647037114
2021-10-21,171771.1801893578,157345.65558138912,155572.85880129834
2021-10-22,172055.6933415862,157590.5311571706,155793.1420467261
2021-10-25,,158249.21214161225,156456.44734898946
2021-10-26,172386.51445296116,158407.7340007635,156608.95419890876
2021-10-27,172598.47164567205,159000.4605212147,157179.09396323946
2021-10-28,173405.75302763126,159545.2675885546,157735.16143814637
2021-10-29,174148.46062307755,159587.22664275081,157786.24430410974
2021-11-01,174213.5799609292,159688.10609152282,157886.69434098725
2021-11-02,174351.23641913058,160026.78492257406,158220.6492851469
2021-11-03,174809.51984354152,159962.17426920295,158160.71301416762
2021-11-04,174725.24436364076,161227.89331426696,159412.16488501735
2021-11-05,176445.51390828443,162271.1002787726,160437.0653240707
2021-11-08,177876.5911018543,162307.62277744885,160473.18805620377
2021-11-09,177930.65240874924,162559.45177082508,160716.85594109664
2021-11-10,178275.73861234292,161578.70069456834,159745.3552204181
2021-11-11,,161811.80926260474,159980.53476011188
2021-11-12,176931.27570500446,162318.68340256542,160483.22975043964
2021-11-15,177620.073617122,161861.55933285947,160037.07213195314
2021-11-16,176998.81551526036,161903.7152202053,160076.1236365825
2021-11-17,177056.43838567784,162397.57360857062,160563.03222340049
2021-11-18,177727.5376252849,162865.2613424789,161023.5030918085
2021-11-19,178363.31517238202,163080.5322248046,161225.78224670773
2021-11-22,178662.04186959626,161493.29530156933,159643.7788856868
2021-11-23,176492.4657646543,160645.35978602074,158810.45240373007
2021-11-24,175330.11634855336,161313.89542127095,159461.29922301238
2021-11-26,,160745.81870554373,158866.59343762443
2021-11-29,176250.10631908473,161538.0651998025,159647.78977521573
2021-11-30,177331.93949373683,160694.3061113886,158806.12139268493
2021-12-01,176194.1996258098,160125.7145691436,158242.24145031688
2021-12-02,175402.93478762844,160712.5599793745,158814.48960958625
2021-12-03,176202.50146155717,160524.95885418943,158635.87583378173
2021-12-06,175949.39292318278,160642.4909357767,158734.4568981051
2021-12-07,176110.42472278496,162126.12678954328,160186.35941087274
2021-12-08,178147.51524538372,161811.15498714813,159883.24372491287
2021-12-09,177718.93658647712,161105.56276485685,159172.14207094905
2021-12-10,176742.1908716797,161814.46705056066,159879.33498250417
2021-12-13,177718.3171881896,161623.03708239138,159669.83990408987
2021-12-14,177451.49941353078,160687.08983094592,158743.7216885228
2021-12-15,176166.98850670762,161747.6877038507,159791.4304914016
2021-12-16,177624.42929868776,161040.34436825322,159082.34840429376
2021-12-17,176645.4236403883,160829.96927166198,158863.54194712182
2021-12-20,176360.97747918384,159795.91725103412,157843.8621797195
2021-12-21,174947.57326655413,160946.55050238135,158966.89439261178
2021-12-22,176518.29238002194,162111.9426671284,160119.79213413617
2021-12-23,178115.9736772608,162349.86143566665,160363.13206984996
2021-12-27,178442.73193776494,163501.59602495987,161511.1851104651
2021-12-28,180025.10676059578,163049.7971553668,161065.99017514096
2021-12-29,179407.34832678124,162723.69489660196,160756.90854155112
2021-12-30,178954.77608886454,163042.9815436226,161058.1853580173
2021-12-31,179393.69396175057,163043.8858679956,161055.87035554496
2022-01-03,179394.93772956167,162183.06279265656,160226.89614277828
2022-01-04,178219.1187323015,161855.54321935825,159897.39018164677
2022-01-05,177769.239374404,159960.53853413742,158017.643453259
2022-01-06,175175.64582806273,159602.0056977842,157659.2154335735
2022-01-07,174680.87786686598,159048.75179821262,157119.11238736543
2022-01-10,173920.0143894283,159205.06015491928,157272.19425019438
2022-01-11,174133.66862547433,160563.8767110107,158605.35563666731
2022-01-12,175999.3535038122,160742.7990452253,158783.5529974686
2022-01-13,176240.51483818417,159671.8949078254,157725.5118634974
2022-01-14,174772.8231465598,159303.40895891332,157356.59913097683
2022-01-18,174276.56749279718,157430.5900065202,155530.22863689254
2022-01-19,171735.24251216944,157487.2503743043,155608.60451626588
2022-01-20,171796.93794633716,156847.94119838165,154995.06280584243
2022-01-21,170921.29943769533,155633.43474207792,153849.89120838972
2022-01-24,169266.9501671465,155817.76340732237,154021.1868949279
2022-01-25,169525.20393443358,154764.2240005542,153047.45064640758
2022-01-26,168092.42856531174,153763.38866153275,152030.12309709363
2022-01-27,166733.64519809198,153464.30512028886,151746.33647811323
2022-01-28,166335.81775655466,155108.55627458025,153255.8580691265
2022-01-31,168563.51705877876,156682.7113375458,154732.3976363362
2022-02-01,170701.89936487496,157032.55280282794,155061.17489546843
2022-02-02,171174.45861706187,157813.08113005073,155833.67456615507
2022-02-03,172237.9842321568,155503.16197349736,153538.05631958062
2022-02-04,169082.7545195635,155619.92374168223,153646.62026291125
2022-02-07,169256.78331920615,155520.21523788007,153551.8147270969
2022-02-08,169121.2259607928,156012.72825234898,154038.33149759017
2022-02-09,169790.70809757826,157295.39219545329,155304.21340388546
2022-02-10,171535.63318791002,155378.85076793624,153413.4107489466
2022-02-11,168950.2929228457,154841.68316295682,152881.24605434097
2022-02-14,168208.6913560016,154550.8074701923,152607.35424627716
2022-02-15,167825.14912904977,155176.09235880274,153190.61000169933
2022-02-16,168670.06234848432,155708.96208574917,153721.89709966895
2022-02-17,169390.26189016312,154783.21950168346,152831.3432612938
2022-02-18,168119.88009547832,154535.68781263017,152593.13793779296
2022-02-22,167779.98886053928,154033.02987368422,152121.13562554182
2022-02-23,167105.40987113173,152414.521138738,150593.383956762
2022-02-24,164906.80548554382,153721.0719374563,151781.5000610316
2022-02-25,166673.8542943733,154799.04472603783,152797.4248535118
2022-02-28,168131.07635109342,155808.74975062712,153795.09743488583
2022-03-01,169505.72468610192,155791.79710696213,153837.43860056216
2022-03-02,169471.14450123263,155492.8405700678,153507.6942578594
2022-03-03,169072.31138734764,155401.30059048042,153410.31827669244
2022-03-04,168940.23512574864,155724.3878185792,153736.26098549413
2022-03-07,169386.93030842653,153885.69332466033,151972.65792383658
2022-03-08,166883.08272965896,154038.9409259373,152183.15071525783
2022-03-09,167094.59582677475,154756.722895044,152723.50447133082
2022-03-10,168067.8682936156,153922.36482789018,151922.92175407542
2022-03-11,166939.02814318685,152776.41606499758,150802.47333949697
2022-03-14,165389.22233357455,150786.73601752028,148852.56806351084
2022-03-15,162704.31679538486,151779.08895572886,149745.40614655413
2022-03-16,164042.79747922596,154068.52756013896,151971.36025617726
2022-03-17,167132.11327776805,154756.41759037226,152663.08775390347
2022-03-18,168053.50025080613,155829.291379957,153703.90846715568
2022-03-21,169517.42815020663,155241.47759852238,153155.26662868998
2022-03-22,168729.65710163358,155592.05830930377,153540.2079606882
2022-03-23,169205.9583133945,155851.11632312898,153719.00583172013
2022-03-24,169558.114457837,156993.11481584253,154884.6507902645
2022-03-25,171115.0240943669,156553.2405933439,154482.64582377952
2022-03-28,170519.5905903723,156955.2840952605,154871.02889513408
2022-03-29,171070.84814075974,158137.8102172384,156060.11453043742
2022-03-30,172678.0595261491,158097.01404258242,155970.28140957974
2022-03-31,172618.4708141325,157310.3613523406,155152.34850067188
2022-04-01,171540.90171185264,157252.85562633138,155083.37190522224
2022-04-04,171471.0862944276,158100.80102867456,155917.68476422687
2022-04-05,172630.74097805936,156083.96212080645,153923.81473291342
2022-04-06,169881.92172093454,154911.6871874583,152767.60914833823
2022-04-07,168290.89281362988,155033.81045359914,152893.45116295654
2022-04-08,168445.2742731956,154373.10532056823,152256.31469873016
2022-04-11,167551.7677348896,152776.70149657573,150709.73055970392
2022-04-12,165389.71487688128,152735.12505516427,150683.42438058803
2022-04-13,165322.1854286207,153917.06934163807,151831.61057325077
2022-04-14,166917.63099138814,152105.48326345312,150083.00465057584
2022-04-18,164469.4505314565,152084.42869685555,150074.3659533565
2022-04-19,164440.99303501076,152564.9917560634,150514.1921322244
2022-04-20,165094.23124508857,152863.57462987636,150779.65919647503
2022-04-21,165494.3673250815,151430.5421496716,149386.7234791175
2022-04-22,163566.32958378224,149318.64862111362,147326.4452076871
2022-04-25,160718.6140641031,149640.09185620784,147582.53060492376
2022-04-26,161147.44594312453,147993.36642581518,146001.51456053453
2022-04-27,158927.0925584739,147440.51083613516,145452.64361227394
2022-04-28,158181.356579049,149433.07645836173,147342.2705148527
2022-04-29,160857.10143377996,146595.36818110358,144622.882872492
2022-05-02,157035.13652991896,146205.03202203786,144178.4570291402
2022-05-03,156518.5246930071,146639.5781480853,144604.6391853
2022-05-04,157107.1328139863,148987.32858342002,146939.65475986555
2022-05-05,160233.4829794509,145492.14066478645,143434.55063380892
2022-05-06,155541.97551981962,144597.17882357753,142558.18922965293
2022-05-09,154335.40831810795,142380.65594457262,140349.74473912362
2022-05-10,151371.14552483367,142810.1699086096,140761.04529230672
2022-05-11,151941.93953757948,142287.8749007689,140257.0638941964
2022-05-12,151254.22726193216,141706.6018260847,139683.4191845617
2022-05-13,150474.976201643,142788.33719121641,140692.7881767799
2022-05-16,151907.40284030352,142584.28937871105,140489.3927813631
2022-05-17,151636.05388191988,143383.272348044,141263.46988126903
2022-05-18,152701.6221905981,141446.08837289704,139327.43146936566
2022-05-19,150122.77241751814,141609.896201305,139495.0888537299
2022-05-20,150333.29332628465,141875.45615738636,139766.02862148502
2022-05-23,150685.69192133538,142543.22846616775,140378.6037435494
2022-05-24,151572.24177921747,142506.76319361283,140370.63376398227
2022-05-25,151510.0210074917,143098.29334200092,140928.24268484119
2022-05-26,152296.14812876278,144283.31074459117,142049.71016484217
2022-05-27,153869.16544338805,146016.44224428624,143732.1181885324
2022-05-31,156183.0123060855,144860.2367161244,142594.56479185977
2022-06-01,154647.76089570211,144559.63015205323,142290.4316426208
2022-06-02,154251.1586130336,146272.79329025478,143972.25988352718
2022-06-03,156536.17932285048,144676.91633441072,142391.47385197715
2022-06-06,154394.26127694952,144195.0592882235,141915.83929268585
2022-06-07,153758.48746684348,145219.8840930478,142921.84870653614
2022-06-08,155124.48010804516,144408.2503455717,142124.16595714222
2022-06-09,154044.26683563276,142949.4011996672,140685.40818872672
2022-06-10,152102.5179865791,141305.21719250656,139102.6680130203
2022-06-13,149932.94430552374,137261.8062521245,135171.78052710943
2022-06-14,144600.7351115418,136650.47353383902,134559.7619977151
2022-06-15,143812.14412435022,138601.57464907062,136442.27836496275
2022-06-16,146362.4886866503,137097.46312494593,135055.69532354042
2022-06-17,144377.07197610292,137352.87264292623,135267.16281407303
2022-06-21,144713.2860598677,138171.63933504297,135977.31771867484
2022-06-22,145788.2989401923,138961.35673870315,136758.4407665884
2022-06-23,146816.6162227275,139708.1952378849,137455.9673466162
2022-06-24,147799.59096692444,141136.7145249827,138776.06771801898
2022-06-27,149692.02587181254,140534.28192682925,138190.05953724618
2022-06-28,148913.7278457729,139201.0719506373,136907.28046455217
2022-06-29,147130.93353074483,139622.1965197586,137322.31158440356
2022-06-30,147680.63615096593,139132.1288292227,136862.98290129262
2022-07-01,147022.6251667916,139871.89517090094,137570.91195614525
2022-07-05,148000.79418131665,140032.6560702592,137734.52134589458
2022-07-06,148210.05571728369,139395.4316580258,137118.33010128624
2022-07-07,147363.64696826573,140179.6868525631,137911.71230495235
2022-07-08,148400.00361430302,139888.2656704528,137630.22387461303
2022-07-11,148021.10992431652,139298.33144192473,137008.77067313727
2022-07-12,147247.54846781667,138841.39586183082,136551.07845225325
2022-07-13,146647.11849049796,139084.6233139709,136783.6144228878
2022-07-14,146974.9194290563,138506.27741930014,136228.33407740114
2022-07-15,146200.95649030252,139640.80305682382,137365.58814103084
2022-07-18,147694.56807679654,138906.67646768954,136626.69895769042
2022-07-19,146727.34853769507,140428.13910950784,138158.18463308446
2022-07-20,148736.2528701758,140864.68119551224,138631.84486356258
2022-07-21,149310.82570672655,142447.91897624164,140190.6930828829
2022-07-22,151398.3611648464,142239.23409559895,139933.8110715862
2022-07-25,151114.23093389964,141750.33763165495,139447.2974462574
2022-07-26,150471.84914054413,140851.14894084443,138527.24648946594
2022-07-27,149271.86588341,142906.8647127944,140590.57074313684
2022-07-28,151988.3587250763,144128.41473047907,141797.96741157625
2022-07-29,153601.96851478578,145079.67092135528,142779.99564606303
2022-08-01,154865.70962167374,145834.4959221208,143487.27882082318
2022-08-02,155879.57294214467,144762.09877298737,142422.70371154786
2022-08-03,154450.28491966106,146538.26184110102,144168.12528074055
