date,ppo_agent,buy_and_hold,monthly_rebalance
2019-03-06,100081.16323414129,104439.88815070584,104442.25064173923
2019-03-07,99988.92773178343,104130.87582124757,104133.37840716506
2019-03-08,99900.5855493994,104377.10367360857,104378.43727331042
2019-03-11,100967.1625597692,104946.4297015843,104940.41163310556
2019-03-12,100506.6626584798,105418.94439672513,105413.21882378178
2019-03-13,101109.22759874407,105828.4391093874,105821.05041074436
2019-03-14,101804.1163323126,105381.73803348263,105375.45098758565
2019-03-15,100656.20277459448,105923.03801889629,105918.80660106876
2019-03-18,101122.40592133842,106046.33810336103,106043.04294058436
2019-03-19,101180.9195815717,106140.21845623034,106137.00588593904
2019-03-20,101453.67092893446,106522.10904945692,106518.27158435623
2019-03-21,102100.67541808035,107058.80938621228,107063.84606293934
2019-03-22,101738.0726749652,106565.05267540069,106552.64096208094
2019-03-25,101936.56154193793,106705.91766339155,106691.1648884583
2019-03-26,102683.28873514473,106846.97611534555,106832.17647938544
2019-03-27,102208.6332803138,106680.93482822865,106671.15758986813
2019-03-28,101690.3105306918,106589.24147991539,106587.81341171252
2019-03-29,100331.59224570202,106886.03051657138,106884.72500740425
2019-04-01,100432.34714247128,107034.980862488,107028.58217434333
2019-04-02,100062.53554146308,107251.28903639968,107244.90106083111
2019-04-03,100426.81645349291,107186.82513675113,107185.47570630917
2019-04-04,100280.4550971687,107360.5769492866,107357.97245172529
2019-04-05,100531.71187364846,107578.45888493373,107578.57064797459
2019-04-08,100435.77144832347,107670.67935884904,107673.31781798485
2019-04-09,100855.87575509031,107661.25864350126,107658.3142346816
2019-04-10,101360.56343349552,107974.66525767023,107973.49409549613
2019-04-11,101670.61631207842,107520.23900140173,107520.38527504264
2019-04-12,100409.72176770316,107584.38737880303,107593.0100281164
2019-04-15,100316.42338299876,107585.57296882056,107592.48851244655
2019-04-16,100134.23335692531,107350.07896676502,107365.47440245967
2019-04-17,99264.19821731062,107346.0061715398,107363.0677750605
2019-04-18,99081.19163772915,107542.31789792154,107557.01786625649
2019-04-22,99158.98150800633,107518.43631421679,107539.02942417361
2019-04-23,99157.24386926083,107986.3319541134,108021.15432007547
2019-04-24,98973.79025873916,108117.26454971293,108139.08316159979
2019-04-25,99256.09524658945,108182.0629420192,108207.96047332295
2019-04-26,99336.60186604976,108521.29986299957,108544.36545935553
2019-04-29,99981.03511093979,108362.39810619017,108394.74372174074
2019-04-30,99546.8559077229,108382.885774053,108401.55930484564
2019-05-01,99839.4583068476,108100.06809117008,108108.6249210466
2019-05-02,99195.69043739687,107777.90592541656,107786.37039145603
2019-05-03,98819.21047858837,108521.44674260955,108528.11163812177
2019-05-06,99407.98326898695,108389.68861675264,108395.4091848757
2019-05-07,99529.80491901579,107845.20365914259,107852.09120894525
2019-05-08,99830.49650527928,107614.21308578926,107620.3188557427
2019-05-09,99584.00873953587,107578.93439700548,107589.16679652673
2019-05-10,99813.49359243923,107725.3513004291,107732.91898542212
2019-05-13,100000.25551949875,106829.41211974851,106862.7272121063
2019-05-14,100958.74834033265,107159.62878463266,107173.58128109817
2019-05-15,100801.74286916583,107707.25791159149,107710.37626934295
2019-05-16,100770.12744673951,107902.47503309253,107890.17511632589
2019-05-17,100080.52436405791,107437.73089726656,107432.24090324067
2019-05-20,99380.7451973223,106884.84774580436,106890.0509150173
2019-05-21,99354.01812160663,107221.16607747281,107212.5409108508
2019-05-22,99140.79199538362,107163.32108615259,107162.00180280826
2019-05-23,99042.86978563467,106986.12230604207,107009.57229208444
2019-05-24,99774.65711784922,107067.1996505114,107091.02507202944
2019-05-28,99880.19316538019,106858.7044674862,106898.03596672985
2019-05-29,99499.94249102163,106611.32814153828,106668.115472867
2019-05-30,99521.447059567,107092.98278456111,107156.36521452267
2019-05-31,100188.12598842687,107025.2799799947,107142.20499104628
2019-06-03,101463.66439330143,106959.61841511326,107128.58355957044
2019-06-04,102810.40377897106,107787.29280107455,107942.06326047785
2019-06-05,102913.18221921888,108075.34627216884,108234.35148761864
2019-06-06,103182.2117379287,108531.90814421535,108693.79702270872
2019-06-07,103529.55929276346,109480.50780455237,109648.00736339718
2019-06-10,104133.62307540586,109416.11467514739,109593.65497597726
2019-06-11,103142.74330199012,109425.92258184223,109604.0286220792
2019-06-12,103023.40246898313,109393.18737382615,109564.90484568336
2019-06-13,103536.7013507751,109832.1627952954,110007.57407460119
2019-06-14,104159.45637799233,109764.7992058134,109935.28032291881
2019-06-17,104125.58962473947,109929.89834644586,110102.99478445134
2019-06-18,104066.73462958346,110701.03662277044,110886.85254741657
2019-06-19,104597.72432127193,111000.0532690892,111189.35085830675
2019-06-20,105213.56923907327,112048.22259113165,112250.3027815525
2019-06-21,107782.82430389189,111882.90384528635,112093.68065953185
2019-06-24,108458.57671461541,112355.38491964964,112566.66962285804
2019-06-25,110017.05797617907,111862.42685291109,112054.29624764805
2019-06-26,110202.0720615756,111599.96930745317,111789.38133302139
2019-06-27,109222.70045758714,111905.9308899661,112092.46830761066
2019-06-28,109132.03968725598,112091.37096835315,112283.55209658666
2019-07-01,109421.8795167238,112112.59439139634,112302.08353685272
2019-07-02,107401.97384382506,112915.77595214017,113098.50668621353
2019-07-03,109615.29536514968,113470.6639636933,113656.25303001664
2019-07-05,109817.75796518863,112838.42179894725,113024.44189611437
2019-07-08,108623.2753071435,112445.71184025626,112628.86084769332
2019-07-09,107937.0675906798,112656.67128403578,112840.53219609217
2019-07-10,108306.73940653772,113224.5897320804,113408.9211329869
2019-07-11,109962.04170926708,112771.76525450821,112961.10434892785
2019-07-12,109055.45151150915,113165.86418646594,113358.57802531832
2019-07-15,109719.83812362593,113382.39216782562,113573.95349023186
2019-07-16,109728.11752558776,112928.92171524854,113118.70617583061
2019-07-17,108826.11129710852,113286.04536221469,113460.63254311797
2019-07-18,110547.91190067273,113722.65787099612,113898.73579192102
2019-07-19,112038.84317471516,113039.20180786605,113208.53031246812
2019-07-22,110439.94785942868,113320.33478099623,113492.34691887019
2019-07-23,110433.55602484947,113376.87872233526,113554.98397844563
2019-07-24,109842.59238344968,113856.41275471132,114037.80522066753
2019-07-25,110392.43334595185,113263.95833196388,113440.09573711616
2019-07-26,109620.88722356304,113741.88570600776,113925.09786840399
2019-07-29,109813.31099212714,113780.83388628424,113959.19907428502
2019-07-30,110514.91063805445,113760.30875416467,113933.58720213384
2019-07-31,110868.84100102902,113081.34196875525,113240.35359846902
2019-08-01,109444.97748904183,113774.65681032072,113923.43811234365
2019-08-02,111989.23222298107,113395.90441617482,113551.72836993363
2019-08-05,111555.03839795025,112625.79936649928,112827.30969447353
2019-08-06,112981.18507542915,113622.15942203364,113812.1258822206
2019-08-07,113916.96998027162,114113.69388781505,114311.67820748201
2019-08-08,115572.55735283389,115226.12219418485,115393.08269372316
2019-08-09,116224.12826363191,114732.16263068389,114905.39832305671
2019-08-12,115819.95032735134,114892.56542515302,115115.05882499549
2019-08-13,116862.36478392327,115535.70385396201,115704.6733247218
2019-08-14,116317.08840195292,114844.8205109546,115096.04621948283
2019-08-15,116957.46545779667,115297.73004644271,115576.61094111638
2019-08-16,117709.85401451128,115673.65581867236,115883.66697072859
2019-08-19,117013.70710104078,115718.85230852861,115857.43870691623
2019-08-20,115708.90633287623,115786.21379529106,115959.41501548931
2019-08-21,116570.3151864653,115952.57827631742,116093.68610004745
2019-08-22,116229.23832352282,115657.54075156598,115789.4180416624
2019-08-23,115933.78833189231,115170.91040338727,115392.55364813737
2019-08-26,118039.6556060913,115679.47826007276,115856.8390167186
2019-08-27,118084.81080405024,116119.90341960981,116343.7228360677
2019-08-28,119175.84776109707,116331.01716396281,116538.46496704509
2019-08-29,118869.63292513827,116733.28190044407,116886.44659926706
2019-08-30,118084.87105449053,116611.31190646985,116765.11565191645
2019-09-03,117788.30074587962,116609.04822777477,116791.72857082031
2019-09-04,119332.69280978794,117395.12483585715,117576.30319502318
2019-09-05,120085.26790302346,117134.0735887088,117307.65325713293
2019-09-06,117321.63878215093,117102.34605125544,117274.1088943541
2019-09-09,116364.97309974021,116559.58999845113,116736.51662419457
2019-09-10,115928.67769364506,115874.71417650979,116062.74054863292
2019-09-11,114959.55213050699,116360.66391134016,116557.75042522357
2019-09-12,115634.06144078962,116435.5298164758,116643.56299710835
2019-09-13,115855.01566476033,115646.7219434613,115878.0157194064
2019-09-16,114930.12101131631,115959.81682642976,116163.16051431127
2019-09-17,115836.12341865688,116301.59269760324,116503.15854586032
2019-09-18,116064.87903824876,116260.44311442874,116458.78387604872
2019-09-19,115386.3471849407,116461.68539124822,116656.41175531622
2019-09-20,115831.36672697609,116690.35082733996,116856.00171088148
2019-09-23,117137.74434942221,116822.97337059402,116988.23601172082
2019-09-24,117766.87422817192,116736.61357066827,116881.89404475133
2019-09-25,118359.09141396021,116364.39883492269,116518.7161308709
2019-09-26,116229.4030010527,116377.56682272573,116523.89054800688
2019-09-27,116198.56730860185,115902.84615991818,116041.20992253312
2019-09-30,115604.15248788944,115932.11024250454,116077.34248407588
2019-10-01,113875.32177753445,115666.84619607341,115794.46660133034
2019-10-02,114469.7437114232,115195.3724588586,115331.17745864335
2019-10-03,115750.50289525001,115959.86888348025,116092.37833914778
2019-10-04,116281.04277574264,116794.86077635457,116918.925373551
2019-10-07,116308.82178385966,116228.66588512281,116348.53183161978
2019-10-08,115333.31550507693,115785.3884605168,115914.94133713162
2019-10-09,116292.76194591745,116121.74465917135,116240.22523477154
2019-10-10,116404.95664167964,115918.44265100049,116024.30789611349
2019-10-11,115417.22365740445,116035.71144355187,116138.11349095579
2019-10-14,,116272.98141952768,116373.4059804454
2019-10-15,114804.44774869233,116355.71406987202,116459.60414038545
2019-10-16,114044.5529533911,116426.49740204256,116528.61207367592
2019-10-17,114664.90056663792,116541.69332333597,116646.7242972296
2019-10-18,114823.89978598291,116190.81446792692,116290.52608653906
2019-10-21,114696.54593137333,116266.69235930745,116372.79598266618
2019-10-22,114181.36496760101,116209.71461662615,116306.97828856537
2019-10-23,114497.80464063936,116400.2202951709,116498.42272348278
2019-10-24,114759.69187838367,116785.77344668571,116890.39612992214
2019-10-25,115553.21103766657,117012.53686358308,117126.01361957079
2019-10-28,,116961.15936147797,117087.54042543375
2019-10-29,115818.14592410868,116723.5358165204,116841.84249930209
2019-10-30,115502.63752621267,117380.18323661132,117488.84720268863
2019-10-31,116135.88702392051,117890.41417727899,117988.2729586675
2019-11-01,117272.56008485326,118271.07107160226,118376.40742987645
2019-11-04,117385.78393130397,118135.20072937262,118243.95178779028
2019-11-05,117053.55782308613,117469.76498426289,117584.20434318048
2019-11-06,115211.10258839135,117667.41179370819,117776.23102013415
2019-11-07,115693.66862325027,117039.5782813249,117162.98733663169
2019-11-08,113955.79652386518,116945.39860636242,117078.83995779003
2019-11-11,,116826.65317428522,116958.85393325274
2019-11-12,113260.79533821465,117117.9413316252,117248.21180448227
2019-11-13,113562.01913410494,117377.07289102278,117500.40771989751
2019-11-14,114007.85448320498,117740.1493427093,117854.75440617713
2019-11-15,114481.99656009731,117998.47876065364,118123.15384814383
2019-11-18,114210.421765978,118147.32788010202,118269.9788486832
2019-11-19,114541.48272575362,118382.0949042478,118500.82680089568
2019-11-20,114606.45040272805,118408.99160444566,118517.13988714303
2019-11-21,114662.28762420698,118042.38848121138,118153.27860558163
2019-11-22,114044.17720856823,118098.17854958231,118211.7130504247
2019-11-25,,118519.11673715059,118646.80899654944
2019-11-26,113841.66422146729,118870.74356429535,118995.3473739585
2019-11-27,114377.3788114377,118949.95668853761,119088.06069730832
2019-11-29,113809.31703709664,118847.90998448034,118972.95717542124
2019-12-02,114481.09337151253,118075.5514583997,118187.86904473888
2019-12-03,114399.6536469844,118462.13411730442,118573.84784846201
2019-12-04,115471.2066848255,118457.2280657023,118562.48693160285
2019-12-05,115316.67809483252,118447.1987375831,118551.83402121063
2019-12-06,115379.00617339835,118555.0265770631,118654.7721336834
2019-12-09,114275.7778326333,118415.27697149507,118513.80115850244
2019-12-10,114239.91598461938,118437.99290338017,118536.60173263545
2019-12-11,114552.69113759097,118982.14831360044,119080.36022782292
2019-12-12,115330.0990405198,118891.45342276893,118990.20357523044
2019-12-13,114932.34352549975,119371.99763815412,119466.78285246712
2019-12-16,115443.55535011039,119557.1901854518,119657.058038536
2019-12-17,115438.5597643598,119542.3124056533,119643.13687622543
2019-12-18,115412.69530948515,119367.46614417672,119473.1549593214
2019-12-19,115412.956716528,119714.59624033334,119823.47981973103
2019-12-20,115710.31478040633,119976.0483796044,120087.65323513823
2019-12-23,115829.74101958318,120110.57428318144,120225.69067654724
2019-12-24,116177.74356814862,120425.56684505913,120539.82658326787
2019-12-26,117245.70361134376,121011.44485487806,121132.79949687122
2019-12-27,118149.53985156798,121007.42037228105,121126.97119987466
2019-12-30,118108.24403099265,120680.47085944569,120797.7583472492
2019-12-31,118339.61409550886,120598.2729398274,120726.70678530858
2020-01-02,118552.01181749349,121680.54242743755,121811.14184823686
2020-01-03,119427.74638087788,121971.03446175806,122100.50963539621
2020-01-06,120965.06073409997,122336.4433678652,122465.06211682972
2020-01-07,122198.89279438838,122244.66681446138,122374.55932245395
2020-01-08,122658.6786913178,122215.9095337472,122340.01676582481
2020-01-09,121767.87392093963,122536.43544579757,122659.33276170159
2020-01-10,121115.59641571179,122766.59071468526,122889.14706920132
2020-01-13,121827.48158150724,122964.27679894395,123086.53455817333
2020-01-14,120965.42727503409,122934.54118505368,123054.80266370763
2020-01-15,120859.74160984402,123311.10281708144,123432.49213883997
2020-01-16,121546.72498055827,123640.65739582169,123764.01649476666
2020-01-17,121377.3137613819,123674.23244201361,123799.73091012468
2020-01-21,121591.74883689666,123903.83007441754,124027.26457443091
2020-01-22,121728.78330000472,124067.8052346059,124193.04324920477
2020-01-23,121775.59643693111,124410.08584282562,124538.10951759355
2020-01-24,122052.80891241688,124328.3890071007,124452.84494539366
2020-01-27,122727.33896808042,123974.90794864685,124101.77928535458
2020-01-28,123490.14499340153,124200.07650192619,124310.43399656509
2020-01-29,122463.82901362216,124599.67408715934,124717.92488813362
2020-01-30,123114.13372012552,124776.70137344464,124894.62169959822
2020-01-31,123134.06420127233,124304.70835003364,124432.28890444581
2020-02-03,123748.63303080625,124683.63490333379,124799.83959814147
2020-02-04,123057.34018550263,124969.70809612029,125099.10646913733
2020-02-05,121562.78889934893,125100.46656619305,125242.27063073553
2020-02-06,121707.15236263334,125645.91342261541,125791.37040487633
2020-02-07,122360.6207500479,125790.80915131455,125917.10713402499
2020-02-10,122675.14993835105,126417.0215912637,126555.20904060325
2020-02-11,123005.03852443224,126253.02765692965,126397.17193417376
2020-02-12,122591.31229453011,126510.967205464,126674.00232185567
2020-02-13,122504.57075956697,126697.25088250866,126850.50364331376
2020-02-14,123181.33463006132,127029.51240347256,127181.5809633624
2020-02-18,123686.77028016759,127473.46126668819,127611.92619174586
2020-02-19,125224.94294986408,127988.96312405176,128139.21740334049
2020-02-20,125946.57626103316,127951.23622913656,128079.88117746214
2020-02-21,126426.94925110157,127828.90440445482,127923.8533142659
2020-02-24,128211.88459206109,126606.48220800908,126668.9395499203
2020-02-25,129256.50339844871,124839.75125393705,124907.97667425043
2020-02-26,126961.25733501012,124853.49352331224,124920.10292033374
2020-02-27,127496.08146202228,122768.68226444983,122901.46165987542
2020-02-28,127437.50560558047,122358.62773535035,122488.20502467842
2020-03-02,122953.29296882663,124645.25242146902,124631.86901469262
2020-03-03,123672.68176041196,124325.27756999238,124248.42892231408
2020-03-04,127425.6868939187,126196.44973658335,126121.38931766193
2020-03-05,127689.70994326171,125786.85738061255,125652.86565136397
2020-03-06,130320.17391125081,126272.2035209464,126133.68109589886
2020-03-09,130390.44041394119,123287.77946870448,123268.51408935245
2020-03-10,130486.65623737249,124108.76098587541,123745.94061572406
2020-03-11,127896.77406420412,120820.3452639333,120497.86128050848
2020-03-12,127322.98027821253,115483.00566389198,115346.47278541092
2020-03-13,122301.39532053481,118176.54433053875,117567.58028963188
2020-03-16,118958.4120581596,114025.69068949755,113703.45806173311
2020-03-17,117495.93800330427,115777.056894994,114893.96953224162
2020-03-18,119034.45176174416,112157.81897578695,111371.3323774402
2020-03-19,116609.36444802849,112520.68610831798,111714.26641427477
2020-03-20,114568.60520988028,112705.03509488606,112137.98035348683
2020-03-23,116217.13723369798,114063.6360611058,113717.39283648983
2020-03-24,121146.30966092041,118587.78933462531,117660.53565644866
2020-03-25,126902.6096488108,118395.07382948446,117402.85167957071
2020-03-26,125255.66538154478,121440.51742587615,120185.57615193274
2020-03-27,126897.59318796401,120373.1598286713,119277.51113174768
2020-03-30,126087.52242113173,121932.0114445952,120650.43828089772
2020-03-31,126667.71145433672,120385.67924870478,119114.89563635783
2020-04-01,122745.05689545209,118851.47873118537,117783.26665582634
2020-04-02,123691.17008059591,120422.92849885483,119321.1603401302
2020-04-03,125701.44826655215,119900.53328426005,118823.57185065717
2020-04-06,126264.24664668806,123829.65737823554,122629.82785324687
2020-04-07,129771.00148077401,123464.02046638232,122265.24772647106
2020-04-08,129085.38285368746,124404.22028633764,123199.53456499588
2020-04-09,128031.99290620658,125518.50991242945,124320.79678273945
2020-04-13,131248.05227925527,125759.32845697728,124575.09104490945
2020-04-14,133406.3066732569,127791.32017319485,126637.48124072076
2020-04-15,134474.2590334136,127499.40434272953,126267.4338394289
2020-04-16,133813.2220001535,128357.39253732105,127126.45475698271
2020-04-17,133736.9884477049,128453.89632066489,127243.78762619599
2020-04-20,131237.94765992934,128089.06215130906,126836.54733968135
2020-04-21,132121.4867517661,126513.64724870378,125194.13340206361
2020-04-22,131210.16971979322,128065.30861763912,126766.44075878008
2020-04-23,133735.57907999685,128395.16015748271,127093.72819786659
2020-04-24,135029.52210425903,129112.9027194638,127819.31611117585
2020-04-27,134486.73890526395,129033.80771195397,127771.43569401263
2020-04-28,133612.22964336557,128618.1209775252,127310.41468493214
2020-04-29,133028.40340289008,130205.6139544378,128952.27037665699
2020-04-30,133775.89652961606,129181.30029915259,127935.0134934857
2020-05-01,131395.94895711215,128150.03852550959,126808.56157273074
2020-05-04,132158.32855902473,128486.49458856974,127133.43130981417
2020-05-05,132611.94789064684,128962.05059607532,127596.47524201669
2020-05-06,133165.83297125195,128193.58527395566,126832.9025408223
2020-05-07,131477.38624164296,129655.01871491288,128276.08253872418
2020-05-08,133476.5346215062,129948.82936635206,128564.59537489226
2020-05-11,132697.19030985233,129816.88711554577,128442.47547575568
2020-05-12,131883.9252723616,129125.60366835257,127733.13216671151
2020-05-13,132372.08682189483,128774.82959525172,127386.7260643742
2020-05-14,133603.36729066138,129857.75630879002,128455.36779866187
2020-05-15,134781.05581668866,130227.84985641287,128823.24569552283
2020-05-18,135528.77295814303,130737.66052781406,129315.0192347273
2020-05-19,134535.45201395152,130753.70351953717,129328.17408744976
2020-05-20,135800.10266077018,131860.51228724173,130431.7640357326
2020-05-21,136137.9918245904,131070.33970127553,129631.31956534825
2020-05-22,134188.77762205858,131525.7665765675,130081.70617492087
2020-05-26,134973.60030154168,131049.79881406284,129613.01810590392
2020-05-27,133089.2074202299,131579.55471864546,130148.98021902851
2020-05-28,133334.17027492146,131490.42650566754,130061.79986024894
2020-05-29,133766.8391335752,132369.51296785023,130939.23786291586
2020-06-01,134744.77479865155,132502.1779651632,131080.01258613856
2020-06-02,135350.3113215597,132631.37575401206,131208.9592322547
2020-06-03,134497.47899762559,132259.21187392154,130851.49044450824
2020-06-04,132065.2279834883,131897.25735987147,130492.03602440812
2020-06-05,133409.9506655125,132373.6193486787,130996.55165360705
2020-06-08,130786.69011650974,133287.3505985301,131908.58083884578
2020-06-09,132182.08357933786,133841.5269504041,132430.4881271422
2020-06-10,133434.22423122535,134793.76886086288,133352.20591403462
2020-06-11,135316.5634456517,132223.76323911725,130702.70555133212
2020-06-12,134305.7713284912,132533.14807244053,131004.98105777492
2020-06-15,134494.03874604744,133065.75067027894,131534.55604329146
2020-06-16,134271.70196713123,133613.82786573312,132091.3031887512
2020-06-17,134214.03878793193,133748.90825381863,132221.4723424682
2020-06-18,134466.30385378902,134064.6511803088,132529.2920847926
2020-06-19,134219.72803107434,134224.34918249265,132680.07672197503
2020-06-22,135654.21340658574,134895.29708020983,133353.5735067408
2020-06-23,136522.8193498731,135294.32492405915,133761.16825575952
2020-06-24,137647.358397188,134239.7489548751,132678.0882726839
2020-06-25,137158.68661988876,134844.3733606323,133279.97122236344
2020-06-26,137091.78000729598,133978.41182856372,132397.63549021838
2020-06-29,137668.38010378607,134592.22580635964,133002.11850261825
2020-06-30,137753.9817042687,135458.3473266529,133869.8133809837
2020-07-01,138368.24636410616,135785.41592555013,134202.6890968506
2020-07-02,137769.49408495642,136206.22402969195,134620.4310455133
2020-07-06,138068.6299565174,137350.50358660953,135762.27887110895
2020-07-07,138897.08044797336,137437.40222308142,135829.8963857675
2020-07-08,139754.74252647843,138068.16297409605,136461.46018365934
2020-07-09,140613.18562194335,138511.0390253901,136899.25752068922
2020-07-10,140255.72748545778,138771.96190835614,137163.79978795254
2020-07-13,139905.83253160035,138089.45575267612,136463.76313396782
2020-07-14,140061.57239501752,138811.36723284918,137181.58477350362
2020-07-15,140714.21068038934,139017.82043391696,137389.75421412045
2020-07-16,140838.9621987378,138603.3081774943,136974.42262397494
2020-07-17,139534.51655435545,138886.07035640182,137252.7497059397
2020-07-20,140660.10988291685,140103.31924766305,138475.10245171504
2020-07-21,141349.57616840376,140225.35269382398,138580.26860990372
2020-07-22,143011.44227290942,140991.44916476595,139341.6022454745
2020-07-23,145145.93963014617,140496.69027072066,138823.08359103138
2020-07-24,146383.5876303632,140288.3032778506,138619.06241487275
2020-07-27,147600.62275133972,141446.18629712096,139779.49852101892
2020-07-28,150463.37110255845,141338.47807378703,139678.04735849675
2020-07-29,151683.99475433372,142173.53306604893,140512.05097554342
2020-07-30,152812.66392907294,142197.88625289223,140522.39214045266
2020-07-31,151714.79872700205,143172.90069869655,141500.23890613037
2020-08-03,153082.05004619158,143648.5341186261,141976.10174218292
2020-08-04,153261.65475969765,144751.3166381139,143063.93871402022
2020-08-05,156461.33542897206,145015.89729728506,143330.4973737079
2020-08-06,157878.30087217063,146140.89183311764,144450.2287464376
2020-08-07,159946.22873179056,145165.38959204374,143474.53094744036
2020-08-10,157448.35593550614,144897.809878489,143211.04666545318
2020-08-11,156910.3806835929,142209.20238634048,140534.43086868612
2020-08-12,148637.53070333196,142927.0732402895,141264.22193430475
2020-08-13,147971.72251993508,143310.17394222552,141629.70341448314
2020-08-14,151371.91493102643,143044.46822788497,141372.43829527625
2020-08-17,150731.39179627135,144162.632504202,142476.5477881373
2020-08-18,153933.46500599373,144965.748983291,143269.6792303231
2020-08-19,155297.86478764887,143553.55628871857,141871.1097642468
2020-08-20,150494.56006113446,144499.25436021236,142807.46710671205
2020-08-21,151527.97801834517,144743.72183599637,143057.72064001634
2020-08-24,150351.31885294907,145006.96965474426,143341.3303255538
2020-08-25,149527.0274861279,145147.1664365671,143503.41844956414
2020-08-26,149703.90506745543,146289.390713813,144674.19657432663
2020-08-27,151449.89573195897,145428.87547723102,143859.8828910731
2020-08-28,149718.25091385716,146251.16503723367,144675.94530602774
2020-08-31,152274.4315834192,146641.58913530287,145057.9783521226
2020-09-01,152637.15537405288,147787.8420101331,146211.88644407893
2020-09-02,152840.94796278625,148391.1913964626,146815.5268762865
2020-09-03,150899.73713277426,145706.263055311,144131.8013039104
2020-09-04,149654.14001485513,144607.08730573498,143035.01526838812
2020-09-08,150030.92427239986,142548.79715056688,141040.53508772005
2020-09-09,149714.2331627317,144149.44512510704,142564.88265007574
2020-09-10,151162.1511376837,143127.69816071278,141585.712498523
2020-09-11,150666.92734875876,143003.05944975314,141474.94733403876
2020-09-14,150656.53696963136,144101.8663383251,142528.17136475493
2020-09-15,151841.38953557526,144516.91299121393,142913.25372592843
2020-09-16,151493.90647820572,143936.90833312616,142357.1158058456
2020-09-17,151902.71894875471,143163.93064885607,141618.43606783287
2020-09-18,151075.4089206056,142417.439032309,140904.14988195678
2020-09-21,151254.19014203767,141741.11833453405,140231.17318468593
2020-09-22,148270.59833550753,142396.67418620008,140838.03624050337
2020-09-23,147579.31114743045,140289.41900957844,138813.98260719393
2020-09-24,144423.37828247124,140706.6566030193,139221.60890745805
2020-09-25,144956.2839597871,141735.66207291078,140186.39934760617
2020-09-28,144571.2652578871,142999.74587460238,141388.84882418418
2020-09-29,146015.9424774577,142991.77363705426,141384.62429341197
2020-09-30,147219.1463949386,142956.05387700853,141327.1909127424
2020-10-01,146352.38366008125,143898.96598855127,142236.63736394912
2020-10-02,147645.3484944195,142680.28420782005,141025.18617876494
2020-10-05,147495.34655338904,143376.35261285363,141707.57326633073
2020-10-06,148202.79113401263,142276.8507435926,140606.31971045843
2020-10-07,146483.97183209306,143041.48482744297,141364.42116500196
2020-10-08,146430.78181794524,143703.48721314853,142020.3737550486
2020-10-09,146952.5738637891,144915.88745636886,143226.99496028305
2020-10-12,,146288.61676403022,144602.99409354798
2020-10-13,149574.98266506908,145845.99812271347,144154.0142912657
2020-10-14,147270.51270746617,145570.81554528358,143864.91217792852
2020-10-15,147711.0633024971,145397.9410247836,143686.9963152976
2020-10-16,148233.9134109586,145039.3664970473,143330.64654301264
2020-10-19,147725.67298530403,144027.1587791572,142312.0846259818
2020-10-20,147777.74656116043,144069.22136677883,142361.84986993056
2020-10-21,148471.06075508404,144109.8786994199,142404.71183975053
2020-10-22,149562.10590455178,143684.81621773576,141993.9988328662
2020-10-23,148120.92771080023,143984.15714222583,142285.748317885
2020-10-26,,143273.53413254683,141552.52927795853
2020-10-27,147974.47731349553,143666.18365195696,141936.96478256956
2020-10-28,148360.68599153863,141126.8961873814,139405.39371589254
2020-10-29,145979.78275838398,141518.87176816876,139784.45329256853
2020-10-30,145393.66107251128,140358.38293376772,138639.28414787853
2020-11-02,146016.49637613265,141212.41598411536,139478.82352298367
2020-11-03,147416.97298070573,142201.17425735795,140456.413774784
2020-11-04,148249.41080508888,144702.2297027311,142937.7249096025
2020-11-05,148224.03279792535,146739.2420786256,144975.1264211103
2020-11-06,151592.72226402734,146441.4959330112,144688.36390109296
2020-11-09,151793.60239821492,144296.31218721205,142573.5374921099
2020-11-10,145197.72735990438,143666.14158644495,141929.95610676214
2020-11-11,,144504.32782126206,142787.40586709554
2020-11-12,145657.45221993825,144755.30014848436,142987.24187385422
2020-11-13,146528.0518470582,145569.1409987604,143814.71766606372
2020-11-16,147519.68210363443,146088.1137483831,144359.39748939744
2020-11-17,147519.91071794892,145921.8413177399,144177.26537403974
2020-11-18,146988.979528354,145272.45791359548,143508.51850408924
2020-11-19,146155.67304831103,145717.0649814847,143962.04475539282
2020-11-20,145895.86828467684,145664.82026674744,143881.68625882373
2020-11-23,146328.46305270566,145133.2574969167,143388.76949580756
2020-11-24,143499.09294658687,145274.99576562087,143600.52145916107
2020-11-25,,145305.63970139614,143640.36726192673
2020-11-27,141349.94435801872,145644.15943075492,144010.27019314416
2020-11-30,139957.96400162685,145338.5549144283,143719.8498781246
2020-12-01,139039.28531347745,146213.09199189796,144580.35622285577
2020-12-02,141911.21305232894,146300.0685706078,144674.89832082848
2020-12-03,142952.4965389094,146799.8217173603,145167.56922838613
2020-12-04,144063.72338301863,146661.30816227553,145040.1418170823
2020-12-07,143657.34989953355,147469.18947526577,145840.70937012165
2020-12-08,145765.73005424827,147894.90769092427,146261.87871230568
2020-12-09,146271.12931222146,146359.19989888556,144720.42813754696
2020-12-10,143802.14593732439,146673.2940069317,145022.61200811667
2020-12-11,143540.37917358207,146729.626452325,145077.47182092763
2020-12-14,143803.12390098028,146568.20449790612,144914.42445444784
2020-12-15,143023.39820762636,147587.20325218944,145933.58298079725
2020-12-16,144997.20992510088,147882.89042399309,146234.40204833914
2020-12-17,145784.26576997162,148474.5253504264,146834.94535151235
