Date,GLD,QQQ,SHV,SPY,TLT
2010-03-30,107.97000122070312,42.15276336669922,89.58348846435547,88.70561218261719,56.77925109863281
2010-03-31,108.94999694824219,41.95241165161133,89.5754165649414,88.40341186523438,57.168880462646484
2010-04-01,110.26000213623047,41.95241165161133,89.54524993896484,89.00784301757812,57.02914047241211
2010-04-05,110.88999938964844,42.34439468383789,89.53714752197266,89.73320770263672,56.08024978637695
2010-04-06,111.02999877929688,42.46635818481445,89.55342864990234,89.94476318359375,56.16993713378906
2010-04-07,112.48999786376953,42.36181640625,89.54524993896484,89.43099212646484,56.888065338134766
2010-04-08,112.6500015258789,42.4576530456543,89.54524993896484,89.74073028564453,56.913734436035156
2010-04-09,113.63999938964844,42.71028137207031,89.55342864990234,90.33013916015625,57.048377990722656
2010-04-12,113.01000213623047,42.7451057434082,89.56157684326172,90.47368621826172,57.34967041015625
2010-04-13,112.69000244140625,42.962894439697266,89.55342864990234,90.54166412353516,57.535606384277344
2010-04-14,113.02999877929688,43.47684860229492,89.55342864990234,91.56929016113281,57.13169860839844
2010-04-15,113.6500015258789,43.66849899291992,89.55342864990234,91.64485931396484,57.195823669433594
2010-04-16,111.23999786376953,43.14581298828125,89.58590698242188,90.1865463256836,57.6125373840332
2010-04-19,111.1500015258789,43.11967849731445,89.54524993896484,90.52658081054688,57.47146987915039
2010-04-20,111.45999908447266,43.337467193603516,89.56965637207031,91.33502197265625,57.67669677734375
2010-04-21,112.30999755859375,43.58136749267578,89.56157684326172,91.16883087158203,58.151145935058594
2010-04-22,111.83999633789062,43.82529830932617,89.56965637207031,91.4408187866211,57.978004455566406
2010-04-23,113.19000244140625,44.008216857910156,89.56965637207031,92.0377426147461,57.77281188964844
2010-04-26,112.75,43.91239929199219,89.56965637207031,91.690185546875,57.836917877197266
2010-04-27,114.62999725341797,42.98030090332031,89.56965637207031,89.52165222167969,58.65119552612305
2010-04-28,114.30999755859375,43.00645446777344,89.55342864990234,90.20169067382812,58.151145935058594
2010-04-29,114.27999877929688,43.7556037902832,89.56157684326172,91.31993865966797,58.39470291137695
2010-04-30,115.36000061035156,42.8931999206543,89.56965637207031,89.77095794677734,59.06791305541992
2010-05-03,115.7300033569336,43.4942626953125,89.55014038085938,90.93457794189453,58.99074172973633
2010-05-04,114.87000274658203,42.18760681152344,89.54203033447266,88.79631042480469,60.052276611328125
2010-05-05,115.08999633789062,41.969825744628906,89.56642150878906,88.26736450195312,60.406158447265625
2010-05-06,118.48999786376953,40.567352294921875,89.56642150878906,85.33570098876953,62.27193069458008
2010-05-07,118.2699966430664,39.55687713623047,89.55827331542969,84.06633758544922,61.49346160888672
2010-05-10,117.56999969482422,41.612693786621094,89.55014038085938,87.76871490478516,60.21962356567383
2010-05-11,120.66000366210938,41.569114685058594,89.55827331542969,87.51935577392578,60.06520080566406
2010-05-12,121.4000015258789,42.353111267089844,89.56642150878906,88.7433853149414,59.60834503173828
2010-05-13,120.55999755859375,41.682373046875,89.57456970214844,87.64022827148438,60.00082778930664
2010-05-14,120.37000274658203,40.880950927734375,89.58269500732422,86.0534896850586,61.04307556152344
2010-05-17,119.36000061035156,41.011627197265625,89.55827331542969,86.09886169433594,60.817874908447266
2010-05-18,119.48999786376953,40.44540023803711,89.55827331542969,84.92768096923828,61.75080490112305
2010-05-19,116.62999725341797,40.12307357788086,89.57456970214844,84.44412994384766,61.956661224365234
2010-05-20,115.83999633789062,38.63348388671875,89.58269500732422,81.25556945800781,63.2626953125
2010-05-21,115.22000122070312,39.06033706665039,89.58269500732422,82.44180297851562,63.32704162597656
2010-05-24,116.83999633789062,38.903533935546875,89.58269500732422,81.3840103149414,63.108272552490234
2010-05-25,117.36000061035156,38.93838882446289,89.57456970214844,81.46710968017578,63.41709518432617
2010-05-26,118.47000122070312,38.502830505371094,89.55827331542969,80.97596740722656,63.23698425292969
2010-05-27,118.69000244140625,39.957576751708984,89.58269500732422,83.68853759765625,61.802242279052734
2010-05-28,118.87999725341797,39.72237014770508,89.58269500732422,82.63824462890625,62.085365295410156
2010-06-01,119.91000366210938,39.356510162353516,89.5794677734375,81.24800109863281,62.52176284790039
2010-06-02,119.77999877929688,40.288604736328125,89.58755493164062,83.3636703491211,61.92784118652344
2010-06-03,117.95999908447266,40.67188262939453,89.5713119506836,83.65077209472656,61.4759635925293
2010-06-04,119.19000244140625,39.27812194824219,89.60383605957031,80.71153259277344,63.12850570678711
2010-06-07,121.48999786376953,38.56381607055664,89.5713119506836,79.70658874511719,63.61268997192383
2010-06-08,121.0,38.49410629272461,89.60383605957031,80.56044006347656,63.296409606933594
2010-06-09,120.55999755859375,38.171791076660156,89.5794677734375,80.12973022460938,63.225379943847656
2010-06-10,118.97000122070312,39.26069259643555,89.60383605957031,82.4720687866211,62.09566116333008
2010-06-11,120.01000213623047,39.635276794433594,89.6119384765625,82.87249755859375,62.883235931396484
2010-06-14,119.5999984741211,39.626548767089844,89.60383605957031,82.74403381347656,62.560489654541016
2010-06-15,120.98999786376953,40.68930435180664,89.5713119506836,84.62547302246094,62.30225372314453
2010-06-16,120.33000183105469,40.85481643676758,89.58755493164062,84.59523010253906,62.65727996826172
2010-06-17,121.9000015258789,40.98548889160156,89.60383605957031,84.73126220703125,63.16726303100586
2010-06-18,122.83000183105469,41.01951217651367,89.58755493164062,84.82315063476562,63.064002990722656
2010-06-21,120.38999938964844,40.670413970947266,89.60383605957031,84.58016967773438,62.883235931396484
2010-06-22,121.44999694824219,40.356224060058594,89.5794677734375,83.18329620361328,63.63209915161133
2010-06-23,120.94999694824219,40.19040298461914,89.58755493164062,82.9251480102539,64.06456756591797
2010-06-24,121.30000305175781,39.57948303222656,89.58755493164062,81.55101776123047,63.683738708496094
2010-06-25,122.76000213623047,39.587345123291016,89.60383605957031,81.8926773071289,63.94198989868164
2010-06-28,121.08999633789062,39.447425842285156,89.595703125,81.63455200195312,64.54232025146484
2010-06-29,121.2699966430664,37.92585372924805,89.595703125,79.11407470703125,65.24596405029297
2010-06-30,121.68000030517578,37.34870529174805,89.6119384765625,78.36251068115234,65.68490600585938
2010-07-01,117.04000091552734,37.243770599365234,89.5770034790039,78.01327514648438,65.78854370117188
2010-07-02,118.48999786376953,37.138824462890625,89.59324645996094,77.58811950683594,65.26407623291016
2010-07-06,116.51000213623047,37.25250244140625,89.5770034790039,78.0967788696289,65.801513671875
2010-07-07,117.7300033569336,38.44179153442383,89.60139465332031,80.55650329589844,65.03094482421875
2010-07-08,117.20999908447266,38.651649475097656,89.61763000488281,81.3536376953125,64.6165542602539
2010-07-09,118.36000061035156,39.0189323425293,89.61763000488281,81.96098327636719,64.24740600585938
2010-07-12,117.33999633789062,39.13262176513672,89.61763000488281,82.01412200927734,64.22150421142578
2010-07-13,118.36000061035156,39.63981246948242,89.59324645996094,83.25160217285156,63.671119689941406
2010-07-14,118.30000305175781,39.8409423828125,89.625732421875,83.24398803710938,64.31218719482422
2010-07-15,118.2300033569336,39.875911712646484,89.60139465332031,83.26677703857422,64.95323944091797
2010-07-16,116.66999816894531,38.77408981323242,89.60952758789062,80.97408294677734,65.2705078125
2010-07-19,115.7300033569336,39.10639190673828,89.59324645996094,81.45233917236328,64.86906433105469
2010-07-20,116.6500015258789,39.57860565185547,89.60139465332031,82.35579681396484,64.96622467041016
2010-07-21,115.8499984741211,39.03642654418945,89.59324645996094,81.28532409667969,66.06698608398438
2010-07-22,116.86000061035156,40.02457046508789,89.60952758789062,83.09976959228516,65.30288696289062
2010-07-23,116.08999633789062,40.278175354003906,89.59324645996094,83.82099151611328,64.61002349853516
2010-07-26,115.5199966430664,40.610469818115234,89.58514404296875,84.69403839111328,64.49996948242188
2010-07-27,113.51000213623047,40.59298324584961,89.60139465332031,84.68644714355469,63.878387451171875
2010-07-28,113.77999877929688,40.26943588256836,89.61763000488281,84.13984680175781,64.08558654785156
2010-07-29,114.29000091552734,39.972103118896484,89.59324645996094,83.72988891601562,64.0661392211914
2010-07-30,115.48999786376953,40.059539794921875,89.59324645996094,83.71471405029297,65.06331634521484
2010-08-02,115.54000091552734,40.811607360839844,89.59161376953125,85.60504913330078,64.14994812011719
2010-08-03,115.98999786376953,40.63670349121094,89.59161376953125,85.19510650634766,64.5202407836914
2010-08-04,116.72000122070312,41.04771423339844,89.62413024902344,85.76449584960938,64.02648162841797
2010-08-05,116.9800033569336,40.951507568359375,89.59979248046875,85.67338562011719,64.3253402709961
2010-08-06,117.83999633789062,40.890296936035156,89.59979248046875,85.32418823242188,65.02692413330078
2010-08-09,117.4000015258789,41.17014694213867,89.59979248046875,85.77965545654297,64.78656768798828
2010-08-10,117.7300033569336,40.811607360839844,89.59979248046875,85.31657409667969,64.92301177978516
2010-08-11,117.33999633789062,39.701019287109375,89.6078872680664,82.97833251953125,65.79349517822266
2010-08-12,118.7699966430664,39.38622283935547,89.62413024902344,82.46965789794922,65.6310806274414
2010-08-13,118.73999786376953,39.10639190673828,89.59979248046875,82.22669982910156,66.44960021972656
2010-08-16,119.7300033569336,39.17634201049805,89.6078872680664,82.18875122070312,68.11261749267578
2010-08-17,119.75,39.67477798461914,89.6159896850586,83.19844818115234,67.72283935546875
2010-08-18,120.22000122070312,39.83220291137695,89.63227844238281,83.35031127929688,67.90473937988281
2010-08-19,120.38999938964844,39.22880554199219,89.6078872680664,81.90025329589844,68.96363830566406
2010-08-20,119.97000122070312,39.281272888183594,89.63227844238281,81.63455200195312,68.88566589355469
2010-08-23,119.77999877929688,38.89651870727539,89.6078872680664,81.32329559326172,68.89871978759766
2010-08-24,120.36000061035156,38.17070388793945,89.59979248046875,80.11620330810547,70.00304412841797
2010-08-25,121.36000061035156,38.53799057006836,89.6078872680664,80.42745208740234,69.775634765625
2010-08-26,120.95999908447266,38.074493408203125,89.59979248046875,79.88841247558594,70.43177032470703
2010-08-27,121.01000213623047,38.53799057006836,89.62413024902344,81.12590026855469,68.43745422363281
2010-08-30,120.91000366210938,38.13573455810547,89.6078872680664,79.94915008544922,69.74966430664062
2010-08-31,122.08000183105469,38.00455093383789,89.6159896850586,79.94915008544922,70.5226821899414
2010-09-01,121.69000244140625,39.14134979248047,89.6152114868164,82.34061431884766,69.06459045410156
2010-09-02,122.29000091552734,39.57860565185547,89.6152114868164,83.10737609863281,68.3348159790039
2010-09-03,121.86000061035156,40.234458923339844,89.62334442138672,84.18537902832031,67.48784637451172
2010-09-07,122.69999694824219,39.96337127685547,89.60708618164062,83.2364273071289,68.86907958984375
2010-09-08,122.70999908447266,40.444332122802734,89.60708618164062,83.82099151611328,68.32179260253906
2010-09-09,121.55999755859375,40.60173034667969,89.60708618164062,84.2081527709961,66.97305297851562
2010-09-10,121.7300033569336,40.75038528442383,89.60708618164062,84.6333236694336,66.66681671142578
2010-09-13,121.62000274658203,41.31880187988281,89.63961791992188,85.57470703125,66.99258422851562
2010-09-14,124.0199966430664,41.49369430541992,89.6152114868164,85.52155303955078,67.63768005371094
2010-09-15,123.94000244140625,41.756038665771484,89.6314926147461,85.8479995727539,66.63422393798828
2010-09-16,124.62999725341797,41.92218780517578,89.63961791992188,85.82522583007812,65.9761962890625
2010-09-17,124.54000091552734,42.064178466796875,89.62334442138672,85.8572769165039,66.24334716796875
2010-09-20,124.87000274658203,42.80045700073242,89.62334442138672,87.17005920410156,66.62775421142578
2010-09-21,126.01000213623047,42.791683197021484,89.62334442138672,86.99451446533203,67.55292510986328
2010-09-22,126.19999694824219,42.67774200439453,89.62334442138672,86.56709289550781,68.15888214111328
2010-09-23,126.30000305175781,42.66020584106445,89.647705078125,85.8648910522461,68.35433959960938
2010-09-24,126.69000244140625,43.527976989746094,89.62334442138672,87.63563537597656,67.43570709228516
2010-09-27,126.72000122070312,43.29130554199219,89.63961791992188,87.21585083007812,68.6084976196289
2010-09-28,127.8499984741211,43.27378845214844,89.63961791992188,87.5211410522461,69.07756805419922
2010-09-29,127.94999694824219,43.20366287231445,89.6314926147461,87.36851501464844,68.79090881347656
2010-09-30,127.91000366210938,43.010826110839844,89.63961791992188,87.10900115966797,68.74526977539062
2010-10-01,128.91000366210938,42.958229064941406,89.63066101074219,87.47534942626953,68.41305541992188
2010-10-04,128.4600067138672,42.49367141723633,89.61441802978516,86.81896209716797,68.58963775634766
2010-10-05,130.99000549316406,43.527976989746094,89.63066101074219,88.56678771972656,68.17761993408203
2010-10-06,131.80999755859375,43.151065826416016,89.63066101074219,88.55918884277344,69.03430938720703
2010-10-07,130.3699951171875,43.30883026123047,89.6225357055664,88.45232391357422,68.45882415771484
2010-10-08,131.66000366210938,43.60686111450195,89.65503692626953,88.94839477539062,68.15801239013672
2010-10-11,132.2899932861328,43.62438201904297,89.6225357055664,89.0323715209961,68.17111206054688
2010-10-12,131.9600067138672,43.92240524291992,89.63066101074219,89.30713653564453,67.4974594116211
2010-10-13,134.07000732421875,44.281768798828125,89.64693450927734,90.00167846679688,67.39291381835938
2010-10-14,134.75,44.19412612915039,89.6225357055664,89.65056610107422,66.38575744628906
2010-10-15,133.67999267578125,45.13200759887695,89.64693450927734,89.83377838134766,65.57478332519531
2010-10-18,134.27999877929688,44.965457916259766,89.63066101074219,90.27647399902344,66.10450744628906
2010-10-19,130.11000061035156,44.544715881347656,89.65503692626953,89.09342193603516,66.50340270996094
2010-10-20,131.32000732421875,44.86905288696289,89.64693450927734,89.96353912353516,66.64735412597656
2010-10-21,129.47000122070312,44.95669174194336,89.6388168334961,90.16197204589844,65.85601806640625
2010-10-22,129.72999572753906,45.26347351074219,89.65503692626953,90.32987213134766,66.30073547363281
2010-10-25,130.85000610351562,45.482601165771484,89.6388168334961,90.59701538085938,66.49034881591797
2010-10-26,130.8800048828125,45.60531234741211,89.65503692626953,90.6123046875,65.4636001586914
2010-10-27,129.52000427246094,45.74556350708008,89.63066101074219,90.352783203125,64.88807678222656
2010-10-28,131.24000549316406,45.84197235107422,89.6388168334961,90.36804962158203,65.064697265625
2010-10-29,132.6199951171875,45.73678970336914,89.6388168334961,90.43672180175781,65.67290496826172
2010-11-01,131.9199981689453,45.771846771240234,89.61358642578125,90.4672622680664,65.39009857177734
2010-11-02,132.49000549316406,46.26271438598633,89.62982177734375,91.18470764160156,66.24957275390625
2010-11-03,131.57000732421875,46.473079681396484,89.66236877441406,91.55107879638672,64.89806365966797
2010-11-04,136.02999877929688,47.04281234741211,89.66236877441406,93.31417846679688,65.4032211303711
2010-11-05,136.3800048828125,47.04281234741211,89.63800048828125,93.66523742675781,64.2813720703125
2010-11-08,137.77999877929688,47.10417938232422,89.63800048828125,93.48969268798828,64.57003021240234
2010-11-09,135.58999633789062,46.8499870300293,89.62982177734375,92.81805419921875,63.146358489990234
2010-11-10,137.24000549316406,47.08665084838867,89.62982177734375,93.19203186035156,63.2317008972168
2010-11-11,137.66000366210938,46.78862762451172,89.62168884277344,92.84097290039062,63.19877624511719
2010-11-12,133.69000244140625,46.026039123535156,89.62982177734375,91.74188995361328,62.85773849487305
2010-11-15,132.4199981689453,45.85075759887695,89.62982177734375,91.61215209960938,61.54555892944336
2010-11-16,130.97000122070312,45.0969352722168,89.62982177734375,90.18488311767578,63.07417678833008
2010-11-17,130.3800048828125,45.22841262817383,89.63800048828125,90.23068237304688,62.72650146484375
2010-11-18,132.08999633789062,45.955928802490234,89.62982177734375,91.55873107910156,62.982322692871094
2010-11-19,132.1999969482422,45.990989685058594,89.64613342285156,91.81056213378906,63.36946105957031
2010-11-22,133.47999572753906,46.37666320800781,89.65424346923828,91.73423767089844,63.638404846191406
2010-11-23,134.41000366210938,45.64039611816406,89.62168884277344,90.40620422363281,63.95332336425781
2010-11-24,134.17999267578125,46.56071090698242,89.62982177734375,91.74188995361328,62.811790466308594
2010-11-26,133.11000061035156,46.25395584106445,89.62982177734375,90.67333221435547,63.68436050415039
2010-11-29,133.50999450683594,46.21887969970703,89.61358642578125,90.94810485839844,64.22885131835938
2010-11-30,135.4199981689453,45.657901763916016,89.63800048828125,90.43672180175781,64.56344604492188
2010-12-01,135.3800048828125,46.622074127197266,89.62088775634766,92.360107421875,63.1283073425293
2010-12-02,135.1999969482422,47.09539794921875,89.63715362548828,93.54315185546875,62.96369552612305
2010-12-03,138.07000732421875,47.21811294555664,89.64533233642578,93.79503631591797,62.4699592590332
2010-12-06,139.11000061035156,47.200592041015625,89.6534194946289,93.69580841064453,63.352115631103516
2010-12-07,136.5,47.22686767578125,89.6534194946289,93.74922180175781,61.99590301513672
2010-12-08,134.7899932861328,47.402164459228516,89.6534194946289,94.09268951416016,61.3968505859375
2010-12-09,135.3699951171875,47.446014404296875,89.6534194946289,94.45899963378906,61.69968795776367
2010-12-10,135.41000366210938,47.76155090332031,89.63715362548828,95.00857543945312,61.324398040771484
2010-12-13,136.0500030517578,47.59502410888672,89.63715362548828,95.06963348388672,61.554813385009766
2010-12-14,136.17999267578125,47.68267822265625,89.6534194946289,95.153564453125,60.65947341918945
2010-12-15,134.6999969482422,47.472328186035156,89.6534194946289,94.7185287475586,59.86949920654297
2010-12-16,133.80999755859375,47.84044647216797,89.6534194946289,95.26808166503906,60.2842903137207
2010-12-17,134.1999969482422,47.88260269165039,89.63715362548828,95.3701171875,61.383663177490234
2010-12-20,135.11000061035156,47.91773986816406,89.66153717041016,95.60028839111328,61.3178596496582
2010-12-21,135.32000732421875,48.207550048828125,89.66153717041016,96.2064437866211,61.745765686035156
2010-12-22,135.0500030517578,48.198795318603516,89.63715362548828,96.50565338134766,61.30467987060547
2010-12-23,134.66000366210938,48.0758171081543,89.62902069091797,96.3675765991211,61.17958068847656
2010-12-27,135.02000427246094,48.102149963378906,89.62902069091797,96.40591430664062,61.72602844238281
2010-12-28,137.22000122070312,48.01433563232422,89.669677734375,96.54402160644531,60.51710891723633
2010-12-29,137.7100067138672,48.119728088378906,89.669677734375,96.61307525634766,61.541038513183594
2010-12-30,137.02999877929688,48.005558013916016,89.66155242919922,96.45965576171875,61.494808197021484
2010-12-31,138.72000122070312,47.829917907714844,89.669677734375,96.48263549804688,62.17522048950195
2011-01-03,138.0,48.576438903808594,89.66155242919922,97.4800796508789,61.70621871948242
2011-01-04,134.75,48.54128646850586,89.669677734375,97.42636108398438,61.77888488769531
2011-01-05,134.3699951171875,48.954063415527344,89.669677734375,97.93277740478516,60.418094635009766
2011-01-06,133.8300018310547,49.11216354370117,89.669677734375,97.74098205566406,60.6822624206543
2011-01-07,133.5800018310547,49.0682487487793,89.669677734375,97.54914093017578,61.005977630615234
2011-01-10,134.1199951171875,49.25267791748047,89.63715362548828,97.42636108398438,61.33628463745117
2011-01-11,134.91000366210938,49.32294845581055,89.63715362548828,97.77163696289062,60.992759704589844
2011-01-12,135.4600067138672,49.674251556396484,89.6452865600586,98.65396118164062,60.51710891723633
2011-01-13,134.0500030517578,49.69181442260742,89.63715362548828,98.49282836914062,61.05879592895508
2011-01-14,132.69000244140625,50.06068801879883,89.63715362548828,99.20643615722656,60.66904830932617
2011-01-18,133.42999267578125,50.201210021972656,89.63715362548828,99.37522888183594,60.38501739501953
2011-01-19,133.72000122070312,49.63032531738281,89.6452865600586,98.40078735351562,60.821006774902344
2011-01-20,131.1999969482422,49.2790412902832,89.6452865600586,98.27034759521484,59.982017517089844
2011-01-21,131.02999877929688,48.90137481689453,89.63715362548828,98.49282836914062,60.457679748535156
2011-01-24,130.36000061035156,49.577640533447266,89.65345764160156,99.0529556274414,60.484107971191406
2011-01-25,130.10000610351562,49.64789581298828,89.63715362548828,99.1066665649414,61.05879592895508
2011-01-26,131.16000366210938,49.911376953125,89.6452865600586,99.49029541015625,60.133975982666016
2011-01-27,127.93000030517578,50.218772888183594,89.6452865600586,99.73582458496094,60.404823303222656
2011-01-28,130.27999877929688,48.945289611816406,89.65345764160156,97.994140625,60.72193908691406
2011-01-31,129.8699951171875,49.18241500854492,89.65345764160156,98.73069763183594,60.25941848754883
2011-02-01,130.8000030517578,50.10459518432617,89.669677734375,100.31127166748047,59.961177825927734
2011-02-02,130.4499969482422,50.02553939819336,89.6534423828125,100.11943817138672,59.97445297241211
2011-02-03,132.1999969482422,50.11336135864258,89.669677734375,100.34194946289062,59.477237701416016
2011-02-04,131.66000366210938,50.394432067871094,89.64527893066406,100.6258316040039,58.87397384643555
2011-02-07,131.67999267578125,50.63153076171875,89.66156005859375,101.25495910644531,59.17897415161133
2011-02-08,133.13999938964844,50.965293884277344,89.66156005859375,101.71532440185547,58.635353088378906
2011-02-09,133.07000732421875,50.87746047973633,89.669677734375,101.48516082763672,59.14580154418945
2011-02-10,132.85000610351562,50.95648956298828,89.669677734375,101.52350616455078,58.46294403076172
2011-02-11,132.32000732421875,51.32537841796875,89.66156005859375,102.1296615600586,59.304866790771484
2011-02-14,132.9499969482422,51.44832992553711,89.669677734375,102.37519073486328,59.344688415527344
2011-02-15,133.97000122070312,51.37805938720703,89.6534423828125,102.05294036865234,59.60982131958008
2011-02-16,134.10000610351562,51.71180725097656,89.669677734375,102.69742584228516,59.41758728027344
2011-02-17,135.0399932861328,51.69423294067383,89.6778564453125,103.00434875488281,59.51042938232422
2011-02-18,135.41000366210938,51.58007049560547,89.6534423828125,103.21916198730469,59.32476806640625
2011-02-22,136.2899932861328,50.087013244628906,89.66156005859375,101.1475830078125,60.21310043334961
2011-02-23,137.50999450683594,49.674251556396484,89.64527893066406,100.52610778808594,60.43184280395508
2011-02-24,136.47999572753906,49.937713623046875,89.6534423828125,100.45702362060547,60.81633758544922
2011-02-25,137.3800048828125,50.63153076171875,89.669677734375,101.53120422363281,61.17430877685547
2011-02-28,137.66000366210938,50.73695373535156,89.66156005859375,102.16033935546875,61.25387191772461
2011-03-01,140.02999877929688,49.9201774597168,89.65259552001953,100.45702362060547,61.43142318725586
2011-03-02,139.9199981689453,50.18363571166992,89.65259552001953,100.67189025878906,60.487083435058594
2011-03-03,138.08999633789062,51.17607879638672,89.65259552001953,102.4058609008789,59.8951530456543
2011-03-04,139.35000610351562,50.912593841552734,89.65259552001953,101.63862609863281,60.39393615722656
2011-03-07,139.72000122070312,50.22755432128906,89.65259552001953,100.84066009521484,60.008216857910156
2011-03-08,139.36000061035156,50.429561614990234,89.65259552001953,101.72301483154297,59.642425537109375
2011-03-09,139.41000366210938,50.087013244628906,89.68513488769531,101.5772476196289,60.22101593017578
